Provider,PotentialFraud,inp_claim_count,inp_total_reimb,inp_mean_reimb,inp_unique_bene,out_claim_count,out_total_reimb,out_mean_reimb,out_unique_bene,total_claims,total_reimb,total_unique_bene,claims_per_patient,inp_to_outp_ratio,avg_claim_cost,inp_2008_11,inp_2008_12,inp_2009_01,inp_2009_02,inp_2009_03,inp_2009_04,inp_2009_05,inp_2009_06,inp_2009_07,inp_2009_08,inp_2009_09,inp_2009_10,inp_2009_11,inp_2009_12,out_2008_12,out_2009_01,out_2009_02,out_2009_03,out_2009_04,out_2009_05,out_2009_06,out_2009_07,out_2009_08,out_2009_09,out_2009_10,out_2009_11,out_2009_12,top_states
PRV53670,Yes,0.0,0.0,0.0,0.0,1173.0,322450.0,274.89343563512364,788.0,1173.0,322450.0,788.0,1.4866920152091254,0.0,274.6592844974446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104.0,83.0,118.0,100.0,107.0,97.0,94.0,113.0,90.0,104.0,76.0,82.0,
PRV53671,Yes,31.0,247700.0,7990.322580645161,24.0,24.0,5890.0,245.41666666666666,22.0,55.0,253590.0,46.0,1.1702127659574468,1.24,4528.392857142857,0.0,0.0,2.0,0.0,4.0,3.0,1.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,21
PRV53672,No,0.0,0.0,0.0,0.0,487.0,142060.0,291.7043121149897,377.0,487.0,142060.0,377.0,1.2883597883597884,0.0,291.10655737704917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,36.0,44.0,43.0,37.0,46.0,39.0,38.0,35.0,46.0,45.0,32.0,
PRV53673,No,14.0,179000.0,12785.714285714286,14.0,22.0,2630.0,119.54545454545455,22.0,36.0,181630.0,36.0,0.972972972972973,0.6086956521739131,4908.918918918919,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,"21, 54, 8"
PRV53674,No,0.0,0.0,0.0,0.0,496.0,153530.0,309.53629032258067,384.0,496.0,153530.0,384.0,1.2883116883116883,0.0,308.91348088531186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,46.0,44.0,34.0,45.0,32.0,44.0,45.0,51.0,34.0,32.0,31.0,
PRV53675,No,76.0,680700.0,8956.578947368422,72.0,221.0,66980.0,303.0769230769231,205.0,297.0,747680.0,277.0,1.0683453237410072,0.34234234234234234,2508.993288590604,0.0,1.0,8.0,6.0,4.0,8.0,9.0,6.0,7.0,4.0,8.0,3.0,10.0,2.0,0.0,17.0,25.0,16.0,27.0,18.0,21.0,22.0,9.0,16.0,10.0,24.0,16.0,"21, 39"
PRV53676,No,0.0,0.0,0.0,0.0,471.0,167540.0,355.71125265392783,374.0,471.0,167540.0,374.0,1.256,0.0,354.95762711864404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,36.0,45.0,43.0,39.0,45.0,33.0,41.0,49.0,29.0,27.0,36.0,
PRV53677,Yes,63.0,653000.0,10365.079365079366,53.0,499.0,120150.0,240.7815631262525,143.0,562.0,773150.0,196.0,2.8527918781725887,0.126,1373.2682060390764,0.0,1.0,4.0,7.0,7.0,3.0,2.0,6.0,4.0,8.0,11.0,4.0,3.0,3.0,2.0,38.0,44.0,41.0,44.0,32.0,38.0,35.0,47.0,48.0,32.0,50.0,48.0,"21, 39, 49"
PRV53678,No,0.0,0.0,0.0,0.0,3.0,120.0,40.0,3.0,3.0,120.0,3.0,0.75,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
PRV53679,No,0.0,0.0,0.0,0.0,826.0,283020.0,342.6392251815981,667.0,826.0,283020.0,667.0,1.2365269461077844,0.0,342.2249093107618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,69.0,68.0,73.0,68.0,91.0,64.0,80.0,67.0,75.0,60.0,46.0,
PRV53680,No,0.0,0.0,0.0,0.0,27.0,7890.0,292.22222222222223,25.0,27.0,7890.0,25.0,1.0384615384615385,0.0,281.7857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,1.0,0.0,3.0,2.0,0.0,4.0,4.0,
PRV53681,No,0.0,0.0,0.0,0.0,31.0,9970.0,321.61290322580646,26.0,31.0,9970.0,26.0,1.1481481481481481,0.0,311.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,3.0,2.0,
PRV53682,No,0.0,0.0,0.0,0.0,365.0,99570.0,272.7945205479452,130.0,365.0,99570.0,130.0,2.786259541984733,0.0,272.04918032786884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,28.0,29.0,31.0,38.0,26.0,36.0,26.0,31.0,31.0,27.0,27.0,
PRV53683,No,2.0,35000.0,17500.0,2.0,7.0,2300.0,328.57142857142856,6.0,9.0,37300.0,8.0,1.0,0.25,3730.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,21
PRV53684,No,0.0,0.0,0.0,0.0,4.0,2570.0,642.5,4.0,4.0,2570.0,4.0,0.8,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
PRV53685,No,0.0,0.0,0.0,0.0,45.0,17770.0,394.8888888888889,29.0,45.0,17770.0,29.0,1.5,0.0,386.30434782608694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,4.0,5.0,6.0,4.0,0.0,4.0,3.0,5.0,
PRV53686,No,0.0,0.0,0.0,0.0,292.0,78140.0,267.6027397260274,232.0,292.0,78140.0,232.0,1.2532188841201717,0.0,266.68941979522185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,24.0,22.0,30.0,22.0,31.0,17.0,21.0,34.0,22.0,22.0,14.0,
PRV53688,No,0.0,0.0,0.0,0.0,17.0,3440.0,202.35294117647058,15.0,17.0,3440.0,15.0,1.0625,0.0,191.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,
PRV53689,No,0.0,0.0,0.0,0.0,561.0,178130.0,317.5222816399287,383.0,561.0,178130.0,383.0,1.4609375,0.0,316.9572953736655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,47.0,39.0,49.0,69.0,42.0,55.0,48.0,37.0,46.0,43.0,27.0,
PRV53690,No,0.0,0.0,0.0,0.0,11.0,1690.0,153.63636363636363,9.0,11.0,1690.0,9.0,1.1,0.0,140.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,
PRV53692,Yes,146.0,1366400.0,9358.90410958904,125.0,98.0,31200.0,318.3673469387755,92.0,244.0,1397600.0,217.0,1.1192660550458715,1.4747474747474747,5704.489795918367,0.0,3.0,18.0,13.0,6.0,15.0,10.0,9.0,12.0,7.0,18.0,12.0,12.0,11.0,0.0,6.0,3.0,10.0,11.0,8.0,10.0,3.0,12.0,9.0,8.0,9.0,9.0,"21, 39, 8"
PRV53694,No,0.0,0.0,0.0,0.0,61.0,14560.0,238.68852459016392,61.0,61.0,14560.0,61.0,0.9838709677419355,0.0,234.83870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,6.0,7.0,3.0,9.0,4.0,7.0,4.0,3.0,3.0,
PRV53695,No,0.0,0.0,0.0,0.0,116.0,32120.0,276.8965517241379,78.0,116.0,32120.0,78.0,1.4683544303797469,0.0,274.52991452991455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,16.0,9.0,8.0,13.0,12.0,8.0,9.0,8.0,8.0,10.0,
PRV53696,No,0.0,0.0,0.0,0.0,15.0,4830.0,322.0,15.0,15.0,4830.0,15.0,0.9375,0.0,301.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,
PRV53697,No,71.0,868000.0,12225.352112676057,62.0,43.0,11270.0,262.09302325581393,42.0,114.0,879270.0,104.0,1.0857142857142856,1.6136363636363635,7645.826086956522,0.0,0.0,5.0,7.0,9.0,7.0,4.0,6.0,11.0,6.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,"21, 49, 51"
PRV53698,No,0.0,0.0,0.0,0.0,77.0,30550.0,396.75324675324674,72.0,77.0,30550.0,72.0,1.0547945205479452,0.0,391.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,6.0,2.0,8.0,12.0,3.0,6.0,8.0,6.0,12.0,
PRV53699,No,2.0,18000.0,9000.0,2.0,359.0,112970.0,314.67966573816153,278.0,361.0,130970.0,280.0,1.2846975088967971,0.005555555555555556,361.7955801104972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,33.0,24.0,34.0,35.0,21.0,30.0,28.0,38.0,24.0,38.0,22.0,30.0,21
PRV53700,No,0.0,0.0,0.0,0.0,913.0,220320.0,241.31434830230012,454.0,913.0,220320.0,454.0,2.0065934065934066,0.0,241.05032822757113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,79.0,91.0,98.0,76.0,80.0,83.0,73.0,61.0,62.0,63.0,60.0,
PRV53701,No,0.0,0.0,0.0,0.0,6.0,2270.0,378.3333333333333,6.0,6.0,2270.0,6.0,0.8571428571428571,0.0,324.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
PRV53702,No,0.0,0.0,0.0,0.0,1010.0,289070.0,286.2079207920792,729.0,1010.0,289070.0,729.0,1.3835616438356164,0.0,285.9248269040554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0,76.0,81.0,89.0,109.0,77.0,86.0,93.0,84.0,71.0,78.0,81.0,
PRV53703,No,0.0,0.0,0.0,0.0,39.0,6160.0,157.94871794871796,39.0,39.0,6160.0,39.0,0.975,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,6.0,1.0,
PRV53704,No,0.0,0.0,0.0,0.0,15.0,2950.0,196.66666666666666,15.0,15.0,2950.0,15.0,0.9375,0.0,184.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,
PRV53705,No,4.0,32600.0,8150.0,4.0,53.0,15820.0,298.49056603773585,53.0,57.0,48420.0,57.0,0.9827586206896551,0.07407407407407407,834.8275862068965,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,5.0,4.0,7.0,6.0,5.0,3.0,5.0,0.0,4.0,4.0,"21, 54"
PRV53706,Yes,282.0,2776000.0,9843.971631205673,262.0,191.0,55940.0,292.87958115183244,185.0,473.0,2831940.0,447.0,1.0558035714285714,1.46875,5974.556962025316,0.0,2.0,30.0,27.0,21.0,24.0,22.0,25.0,21.0,25.0,29.0,27.0,16.0,13.0,4.0,18.0,18.0,14.0,12.0,19.0,12.0,16.0,17.0,16.0,17.0,15.0,13.0,"10, 14, 21"
PRV53708,No,0.0,0.0,0.0,0.0,53.0,20820.0,392.8301886792453,36.0,53.0,20820.0,36.0,1.4324324324324325,0.0,385.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,1.0,1.0,2.0,5.0,4.0,7.0,2.0,7.0,
PRV53709,No,0.0,0.0,0.0,0.0,99.0,25310.0,255.65656565656565,91.0,99.0,25310.0,91.0,1.076086956521739,0.0,253.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,8.0,8.0,10.0,10.0,8.0,6.0,10.0,6.0,2.0,9.0,
PRV53710,No,58.0,534000.0,9206.896551724138,50.0,327.0,81000.0,247.70642201834863,217.0,385.0,615000.0,267.0,1.4365671641791045,0.17682926829268292,1593.2642487046633,0.0,0.0,5.0,6.0,4.0,7.0,4.0,4.0,3.0,6.0,8.0,1.0,2.0,8.0,2.0,39.0,28.0,30.0,18.0,32.0,21.0,31.0,22.0,27.0,29.0,18.0,30.0,"10, 21"
PRV53712,Yes,161.0,1859500.0,11549.689440993789,143.0,76.0,22920.0,301.57894736842104,67.0,237.0,1882420.0,210.0,1.1232227488151658,2.090909090909091,7909.327731092437,0.0,5.0,17.0,15.0,12.0,8.0,15.0,9.0,14.0,11.0,11.0,16.0,17.0,11.0,1.0,5.0,6.0,6.0,1.0,6.0,2.0,16.0,4.0,6.0,13.0,4.0,6.0,"21, 49, 8"
PRV53713,No,0.0,0.0,0.0,0.0,31.0,4340.0,140.0,28.0,31.0,4340.0,28.0,1.0689655172413792,0.0,135.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,2.0,4.0,3.0,5.0,0.0,1.0,5.0,
PRV53714,No,0.0,0.0,0.0,0.0,144.0,44310.0,307.7083333333333,68.0,144.0,44310.0,68.0,2.0869565217391304,0.0,305.58620689655174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,15.0,17.0,16.0,7.0,10.0,10.0,12.0,17.0,6.0,6.0,
PRV53715,No,0.0,0.0,0.0,0.0,24.0,7140.0,297.5,21.0,24.0,7140.0,21.0,1.0909090909090908,0.0,285.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,
PRV53716,No,0.0,0.0,0.0,0.0,33.0,7400.0,224.24242424242425,30.0,33.0,7400.0,30.0,1.064516129032258,0.0,217.64705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,
PRV53717,No,0.0,0.0,0.0,0.0,61.0,17940.0,294.0983606557377,37.0,61.0,17940.0,37.0,1.605263157894737,0.0,289.35483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,6.0,6.0,5.0,9.0,3.0,2.0,5.0,6.0,4.0,
PRV53718,No,0.0,0.0,0.0,0.0,1.0,200.0,200.0,1.0,1.0,200.0,1.0,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PRV53719,No,0.0,0.0,0.0,0.0,5.0,770.0,154.0,5.0,5.0,770.0,5.0,0.8333333333333334,0.0,128.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
PRV53720,No,0.0,0.0,0.0,0.0,55.0,13700.0,249.0909090909091,51.0,55.0,13700.0,51.0,1.0576923076923077,0.0,244.64285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,2.0,7.0,7.0,3.0,8.0,3.0,4.0,8.0,
PRV53721,No,0.0,0.0,0.0,0.0,5.0,2560.0,512.0,5.0,5.0,2560.0,5.0,0.8333333333333334,0.0,426.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
PRV53722,No,0.0,0.0,0.0,0.0,6.0,1000.0,166.66666666666666,6.0,6.0,1000.0,6.0,0.8571428571428571,0.0,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
PRV53723,No,0.0,0.0,0.0,0.0,6.0,3900.0,650.0,6.0,6.0,3900.0,6.0,0.8571428571428571,0.0,557.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,
PRV53724,No,0.0,0.0,0.0,0.0,2.0,120.0,60.0,2.0,2.0,120.0,2.0,0.6666666666666666,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
PRV53725,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PRV53726,No,0.0,0.0,0.0,0.0,16.0,3710.0,231.875,12.0,16.0,3710.0,12.0,1.2307692307692308,0.0,218.23529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,
PRV53727,No,0.0,0.0,0.0,0.0,20.0,7230.0,361.5,17.0,20.0,7230.0,17.0,1.1111111111111112,0.0,344.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,
PRV53728,No,0.0,0.0,0.0,0.0,14.0,3480.0,248.57142857142858,14.0,14.0,3480.0,14.0,0.9333333333333333,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,
PRV53729,No,0.0,0.0,0.0,0.0,3.0,1900.0,633.3333333333334,3.0,3.0,1900.0,3.0,0.75,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
PRV53730,No,0.0,0.0,0.0,0.0,2.0,230.0,115.0,2.0,2.0,230.0,2.0,0.6666666666666666,0.0,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
PRV53731,No,0.0,0.0,0.0,0.0,4.0,2660.0,665.0,4.0,4.0,2660.0,4.0,0.8,0.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
PRV53732,No,0.0,0.0,0.0,0.0,15.0,3150.0,210.0,15.0,15.0,3150.0,15.0,0.9375,0.0,196.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,
PRV53733,No,0.0,0.0,0.0,0.0,20.0,6430.0,321.5,19.0,20.0,6430.0,19.0,1.0,0.0,306.1904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,
PRV53734,No,0.0,0.0,0.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
PRV53735,No,0.0,0.0,0.0,0.0,3.0,810.0,270.0,3.0,3.0,810.0,3.0,0.75,0.0,202.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
PRV53740,No,0.0,0.0,0.0,0.0,47.0,12140.0,258.29787234042556,29.0,47.0,12140.0,29.0,1.5666666666666667,0.0,252.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,2.0,7.0,5.0,3.0,7.0,3.0,5.0,0.0,
PRV53741,No,0.0,0.0,0.0,0.0,7.0,2390.0,341.42857142857144,7.0,7.0,2390.0,7.0,0.875,0.0,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,
PRV53743,No,0.0,0.0,0.0,0.0,31.0,14140.0,456.1290322580645,31.0,31.0,14140.0,31.0,0.96875,0.0,441.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,
PRV53745,No,0.0,0.0,0.0,0.0,23.0,3760.0,163.47826086956522,20.0,23.0,3760.0,20.0,1.0952380952380953,0.0,156.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,
PRV53746,No,6.0,35000.0,5833.333333333333,6.0,0.0,0.0,0.0,0.0,6.0,35000.0,6.0,0.8571428571428571,6.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"21, 49"
PRV53749,Yes,24.0,231000.0,9625.0,21.0,45.0,10350.0,230.0,43.0,69.0,241350.0,64.0,1.0615384615384615,0.5217391304347826,3447.8571428571427,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,0.0,5.0,2.0,3.0,4.0,6.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,22
PRV53750,No,1.0,7000.0,7000.0,1.0,1244.0,346470.0,278.5128617363344,380.0,1245.0,353470.0,381.0,3.2591623036649215,0.0008032128514056225,283.68378812199035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,116.0,115.0,112.0,105.0,95.0,108.0,115.0,99.0,87.0,104.0,84.0,97.0,22
PRV53751,No,0.0,0.0,0.0,0.0,22.0,9070.0,412.27272727272725,22.0,22.0,9070.0,22.0,0.9565217391304348,0.0,394.3478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,
PRV53752,No,0.0,0.0,0.0,0.0,35.0,11840.0,338.2857142857143,34.0,35.0,11840.0,34.0,1.0,0.0,328.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,
PRV53754,No,0.0,0.0,0.0,0.0,9.0,2530.0,281.1111111111111,9.0,9.0,2530.0,9.0,0.9,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
PRV53755,No,0.0,0.0,0.0,0.0,20.0,2050.0,102.5,20.0,20.0,2050.0,20.0,0.9523809523809523,0.0,97.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,
PRV53756,No,0.0,0.0,0.0,0.0,59.0,18210.0,308.64406779661016,59.0,59.0,18210.0,59.0,0.9833333333333333,0.0,303.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,10.0,1.0,4.0,1.0,6.0,4.0,5.0,7.0,5.0,
